ts,cpu_total_pct,mem_used_bytes,mem_total_bytes,proc_rss_bytes,disk_read_bytes,disk_write_bytes,net_bytes_sent,net_bytes_recv
1760284443.3997838,1.8,9149353984,270310711296,2802462720,57162796032,6976822047744,8506558076168,1017781824599
1760284443.9027514,1.6,9252528128,270310711296,2943217664,57162796032,6976822047744,8506558076168,1017781824599
1760284444.405736,1.8,9371414528,270310711296,3054366720,57162796032,6976822047744,8506558076520,1017781825236
1760284444.9088318,1.6,9508642816,270310711296,3192250368,57162796032,6976822047744,8506558076872,1017781825597
1760284445.4118822,1.6,9604861952,270310711296,3299729408,57162796032,6976822047744,8506558076872,1017781825597
1760284445.91515,1.8,9713672192,270310711296,3402493952,57162796032,6976822047744,8506558104118,1017781826430
1760284446.4680057,1.6,9809055744,270310711296,3470872576,57162796032,6976822047744,8506558104118,1017781826430
1760284446.9744923,1.7,9872146432,270310711296,3606208512,57162796032,6976822047744,8506558104828,1017781827171
1760284447.477385,1.6,9975443456,270310711296,3728375808,57162796032,6976822047744,8506558105749,1017781828340
1760284447.9803848,1.9,10108006400,270310711296,3861012480,57162796032,6976822047744,8506558106101,1017781828717
1760284448.523925,1.6,10216017920,270310711296,3961679872,57162796032,6976822047744,8506558106101,1017781829041
1760284449.0272357,1.9,10331914240,270310711296,4072833024,57162796032,6976822047744,8506558106807,1017781829843
1760284449.5307057,1.6,10437865472,270310711296,4140691456,57162796032,6976822047744,8506558106807,1017781829843
1760284450.0342448,1.8,10539585536,270310711296,4287803392,57162796032,6976822047744,8506558107439,1017781831027
1760284450.5372252,2.0,10662408192,270310711296,4392136704,57162796032,6976822047744,8506558108932,1017781832524
1760284451.0403123,2.5,12072652800,270310711296,6390194176,57162796032,6976822047744,8506558134240,1017781832914
1760284451.5433776,3.4,13325922304,270310711296,7656873984,57162796032,6976822047744,8506558135665,1017781834445
1760284452.0463395,1.9,13613948928,270310711296,7948722176,57162796032,6976822047744,8506558136156,1017781834965
1760284452.549209,3.0,14515384320,270310711296,8844218368,57162796032,6976822047744,8506558137582,1017781836507
1760284453.0527577,2.2,14996791296,270310711296,9330757632,57162796032,6976822047744,8506558137582,1017781836507
1760284453.5557091,1.8,15238107136,270310711296,9550958592,57162796032,6976822047744,8506558137722,1017781836752
1760284454.0588264,1.7,15433822208,270310711296,9764868096,57162796032,6976822047744,8506558139008,1017781838430
1760284454.5621088,1.6,15651905536,270310711296,9985069056,57162796032,6976822047744,8506558139008,1017781838690
1760284455.065078,1.9,15874600960,270310711296,10205270016,57162796032,6976822047744,8506558140082,1017781840206
1760284455.5679169,1.6,16100392960,270310711296,10427568128,57162796032,6976822047744,8506558140082,1017781840206
1760284456.0708015,1.7,16321212416,270310711296,10651963392,57162796032,6976822047744,8506558141139,1017781841646
1760284456.573626,1.6,16545464320,270310711296,10876358656,57162796032,6976822047744,8506558141139,1017781841646
1760284457.0764894,1.9,16763838464,270310711296,11096559616,57162796032,6976822047744,8506558143047,1017781843722
1760284457.5793421,1.6,16933912576,270310711296,11261997056,57162796032,6976822047744,8506558144670,1017781844735
1760284458.0823448,1.5,16938639360,270310711296,11261997056,57162924032,6976822047744,8506558145450,1017781845419
1760284458.5851293,1.6,16939155456,270310711296,11261997056,57162924032,6976822047744,8506558146161,1017781846179
1760284459.0880067,1.6,16943271936,270310711296,11261997056,57162924032,6976822047744,8506558146161,1017781846179
1760284459.590867,1.7,16945971200,270310711296,11261997056,57162924032,6976822047744,8506558146161,1017781846179
1760284460.0935702,1.6,16946733056,270310711296,11261997056,57162924032,6976822047744,8506558146971,1017781847553
1760284460.5964344,1.6,16952926208,270310711296,11261997056,57162924032,6976822047744,8506558146971,1017781847553
1760284461.099261,1.6,16952926208,270310711296,11261997056,57162924032,6976822047744,8506558147792,1017781848727
1760284461.6017425,1.6,16959217664,270310711296,11261997056,57162924032,6976822047744,8506558148506,1017781849508
1760284462.1046894,1.6,16959877120,270310711296,11261997056,57162924032,6976822047744,8506558149095,1017781849987
1760284462.6079726,1.6,16957267968,270310711296,11261997056,57162924032,6976822047744,8506558149807,1017781851156
1760284463.1108367,1.6,16957399040,270310711296,11261997056,57162924032,6976822047744,8506558150213,1017781851577
1760284463.6136334,1.7,16960016384,270310711296,11261997056,57162924032,6976822047744,8506571355786,1017781922801
1760284464.1164656,1.6,16959983616,270310711296,11261997056,57162924032,6976822047744,8506571355786,1017781922801
1760284464.6193182,1.6,16965144576,270310711296,11261997056,57162924032,6976822047744,8506571356145,1017781923561
1760284465.1221912,1.6,16967077888,270310711296,11261997056,57162924032,6976822047744,8506571356575,1017781924117
1760284465.625076,1.6,16964210688,270310711296,11261997056,57162924032,6976822047744,8506571356575,1017781924117
1760284466.1278954,1.6,16963899392,270310711296,11261997056,57162924032,6976822047744,8506571358136,1017781925845
1760284466.6307955,1.5,16968798208,270310711296,11261997056,57162924032,6976822047744,8506571358226,1017781926169
1760284467.1355376,1.6,16968884224,270310711296,11261997056,57162924032,6976822047744,8506571360274,1017781928215
1760284467.6383693,1.6,16969142272,270310711296,11261997056,57162924032,6976822047744,8506571360274,1017781928817
1760284468.141175,1.7,16964431872,270310711296,11261997056,57162924032,6976822047744,8506571361473,1017781930182
1760284468.6440356,1.6,16964431872,270310711296,11261997056,57162924032,6976822047744,8506571406893,1017781930572
1760284469.146993,2.8,16975077376,270310711296,11261997056,57162924032,6976822047744,8506663801239,1017782432008
1760284469.6503162,1.6,16975994880,270310711296,11261997056,57162924032,6976822047744,8506663801239,1017782432008
1760284470.1531518,1.6,16979124224,270310711296,11261997056,57162924032,6976822047744,8506663802084,1017782432931
1760284470.6560574,1.6,16979124224,270310711296,11261997056,57162924032,6976822047744,8506663802084,1017782432931
1760284471.1589012,1.6,16982441984,270310711296,11261997056,57162924032,6976822047744,8506663803333,1017782434313
1760284471.6617136,1.6,16982441984,270310711296,11261997056,57162924032,6976822047744,8506663803843,1017782434706
1760284472.164521,1.6,16977502208,270310711296,11261997056,57162924032,6976822047744,8506663805588,1017782436528
1760284472.667379,1.6,16977502208,270310711296,11261997056,57162924032,6976822047744,8506663805949,1017782436968
1760284473.1702166,1.6,16980492288,270310711296,11262521344,57162924032,6976822047744,8506663807198,1017782438666
1760284473.6730409,1.6,16980492288,270310711296,11262521344,57162924032,6976822047744,8506663807648,1017782439041
1760284474.1758654,1.6,16980197376,270310711296,11262521344,57162924032,6976822047744,8506663808891,1017782440729
1760284474.6787379,1.6,16979968000,270310711296,11262521344,57162924032,6976822047744,8506663809071,1017782440989
1760284475.1815608,1.6,16973099008,270310711296,11262521344,57162924032,6976822047744,8506663810683,1017782443055
1760284475.6843889,1.6,16973357056,270310711296,11262521344,57162924032,6976822047744,8506663810683,1017782443055
1760284476.187204,1.6,16976191488,270310711296,11263045632,57162924032,6976822047744,8506663811943,1017782444426
1760284476.6900735,1.6,16975953920,270310711296,11263045632,57162924032,6976822047744,8506663811943,1017782444426
1760284477.1929302,1.7,16979140608,270310711296,11263045632,57162924032,6976822047744,8506663813963,1017782446421
1760284477.6957302,1.6,16982740992,270310711296,11263045632,57162924032,6976822047744,8506663813963,1017782446421
1760284478.198559,1.6,16982499328,270310711296,11263045632,57162924032,6976822047744,8506663814783,1017782447298
1760284478.7014403,1.6,16976793600,270310711296,11263045632,57162924032,6976822047744,8506663814873,1017782447298
1760284479.204316,1.6,16976064512,270310711296,11263045632,57162924032,6976822047744,8506663815692,1017782448503
1760284479.7071402,1.6,16978644992,270310711296,11263045632,57162924032,6976822047744,8506663816055,1017782448879
1760284480.209979,1.6,16976510976,270310711296,11263045632,57162924032,6976822047744,8506663817765,1017782450781
1760284480.7127922,1.6,16995078144,270310711296,11239976960,57162924032,6976822047744,8506663818125,1017782451158
1760284481.2156515,1.6,16993996800,270310711296,11246792704,57162924032,6976822047744,8506663818944,1017782452027
1760284481.7184954,1.6,17004806144,270310711296,11238928384,57162924032,6976822047744,8506663819307,1017782453318
1760284482.2213438,1.6,17004392448,270310711296,11245744128,57162924032,6976822047744,8506663820629,1017782454710
1760284482.724186,1.6,17006714880,270310711296,11237879808,57162924032,6976822047744,8506663820629,1017782454770
1760284483.227078,1.6,17006239744,270310711296,11245219840,57162924032,6976822047744,8506663821451,1017782455672
1760284483.7298968,1.6,17009065984,270310711296,11237355520,57162924032,6976822047744,8506663821541,1017782455672
1760284484.2327065,1.6,17008431104,270310711296,11244171264,57162924032,6976822047744,8506663822617,1017782456791
1760284484.7355156,1.6,17010495488,270310711296,11236306944,57162924032,6976822047744,8506663822617,1017782457051
1760284485.2383816,2.4,17038336000,270310711296,11243122688,57162924032,6976822047744,8506663823382,1017782457850
1760284485.7411442,3.1,17061068800,270310711296,11236171776,57162924032,6976822047744,8506663823382,1017782458174
1760284486.2440853,3.3,17077895168,270310711296,11242463232,57162924032,6976822047744,8506663824550,1017782459281
1760284486.746978,3.2,17090273280,270310711296,11236171776,57162924032,6976822047744,8506663824640,1017782459605
1760284487.266919,2.6,17089572864,270310711296,11241938944,57162924032,6976822047744,8506663825960,1017782461020
1760284487.7697704,1.7,17109164032,270310711296,11248754688,57162924032,6976822047744,8506663826312,1017782461710
1760284488.2725725,1.6,17102147584,270310711296,11240890368,57162924032,6976822047744,8506663826729,1017782462178
1760284488.775414,1.7,17102905344,270310711296,11248230400,57162924032,6976822047744,8506663827085,1017782462543
1760284489.27827,1.7,17104494592,270310711296,11240366080,57162924032,6976822047744,8506663827502,1017782463010
1760284489.7810922,1.7,17123831808,270310711296,11247706112,57162924032,6976822047744,8506663828125,1017782463448
1760284490.2839265,1.6,17117896704,270310711296,11239841792,57162924032,6976822047744,8506663828125,1017782463587
1760284490.786756,1.5,17115402240,270310711296,11246657536,57162924032,6976822047744,8506663828125,1017782463587
1760284491.289579,1.7,17135091712,270310711296,11239317504,57162924032,6976822047744,8506663829045,1017782464405
1760284491.7924516,1.6,17135349760,270310711296,11246133248,57162924032,6976822047744,8506663829135,1017782464405
1760284492.295249,1.9,17168011264,270310711296,11238268928,57162924032,6976822047744,8506663830753,1017782466342
1760284492.7980785,1.6,17162031104,270310711296,11245608960,57162924032,6976822047744,8506663830753,1017782466342
1760284493.3009624,1.6,17155948544,270310711296,11237744640,57162924032,6976822047744,8506663831167,1017782467101
1760284493.8037732,1.7,17176313856,270310711296,11245084672,57162924032,6976822047744,8506663831523,1017782467467
1760284494.3065941,1.6,17167839232,270310711296,11237220352,57162924032,6976822047744,8506663831938,1017782468226
1760284494.8094218,1.7,17169231872,270310711296,11244560384,57162924032,6976822047744,8506663832292,1017782468911
1760284495.3122816,1.6,17162784768,270310711296,11236704256,57162924032,6976822047744,8506663832292,1017782468911
1760284495.8151388,1.7,17182486528,270310711296,11244044288,57162924032,6976822047744,8506663832644,1017782469336
1760284496.3179681,1.6,17166426112,270310711296,11236229120,57162924032,6976822047744,8506663833056,1017782469760
1760284496.820765,1.7,17167618048,270310711296,11244093440,57162924032,6976822047744,8506663833408,1017782470185
1760284497.3235893,1.6,17161691136,270310711296,11236265984,57162924032,6976822047744,8506663834305,1017782470993
1760284497.826449,1.6,17161691136,270310711296,11243606016,57162924032,6976822047744,8506663834305,1017782471271
1760284498.3293474,1.7,17179832320,270310711296,11236311040,57162924032,6976822047744,8506663835164,1017782472390
1760284498.8321915,1.6,17177325568,270310711296,11243126784,57162924032,6976822047744,8506663835164,1017782472390
1760284499.3350565,1.9,17191854080,270310711296,11236306944,57162924032,6976822047744,8506663836706,1017782474446
1760284499.8378973,1.6,17191854080,270310711296,11243122688,57162924032,6976822047744,8506663836706,1017782474446
1760284500.3470259,5.1,17117556736,270310711296,11264094208,57162924032,6976822047744,8506937594097,1017783937372
1760284500.8499124,3.2,17133182976,270310711296,11241562112,57162924032,6976822047744,8507077535522,1017784702582
1760284501.352753,1.6,17124552704,270310711296,11249426432,57162924032,6976822047744,8507077536356,1017784703444
1760284501.855572,1.8,17128923136,270310711296,11241553920,57162924032,6976822047744,8507077536709,1017784703806
1760284502.3583877,1.6,17128431616,270310711296,11248893952,57162924032,6976822047744,8507077537200,1017784704187
1760284502.8612225,1.7,17149009920,270310711296,11241603072,57162924032,6976822047744,8507077537553,1017784704549
1760284503.3640642,1.6,17162702848,270310711296,11248943104,57162924032,6976822047744,8507077537643,1017784704549
1760284503.8671255,1.9,17174056960,270310711296,11240984576,57162924032,6976822047744,8507077537995,1017784704926
1760284504.3699868,1.6,17173094400,270310711296,11248324608,57162924032,6976822047744,8507077537995,1017784705186
1760284504.8728135,1.6,17172549632,270310711296,11240951808,57162924032,6976822047744,8507077537995,1017784705510
1760284505.375682,2.0,17184161792,270310711296,11248291840,57162924032,6976822047744,8507077538839,1017784706559
1760284505.8784754,3.3,17175126016,270310711296,11240439808,57162924032,6976822047744,8507193832159,1017785332113
1760284506.3813198,1.6,17171091456,270310711296,11247779840,57162924032,6976822047744,8507193832791,1017785332733
1760284506.8841496,1.6,17164546048,270310711296,11239919616,57162924032,6976822047744,8507193832791,1017785333057
1760284507.3870313,2.2,17186807808,270310711296,11247783936,57162924032,6976822092800,8507193834864,1017785335086
1760284507.8898947,1.6,17196765184,270310711296,11239936000,57162924032,6976822092800,8507193834864,1017785335086
1760284508.3927257,1.9,17203347456,270310711296,11247276032,57162924032,6976822092800,8507193835570,1017785335822
1760284508.8955219,1.6,17204523008,270310711296,11239407616,57162924032,6976822092800,8507193835570,1017785335822
1760284509.398359,1.6,17193738240,270310711296,11246747648,57162924032,6976822092800,8507193835570,1017785335822
1760284509.9011981,2.1,17216237568,270310711296,11238875136,57162924032,6976822092800,8507193836274,1017785336565
1760284510.40409,1.6,17205964800,270310711296,11246215168,57162924032,6976822092800,8507193836364,1017785336565
1760284510.907337,1.8,17209569280,270310711296,11238350848,57162924032,6976822092800,8507193837076,1017785337741
1760284511.4102159,1.6,17197715456,270310711296,11245690880,57162924032,6976822092800,8507193837076,1017785337741
1760284511.913083,1.9,17189527552,270310711296,11238334464,57162924032,6976822092800,8507193838149,1017785339282
1760284512.4159093,1.6,17187274752,270310711296,11245674496,57162924032,6976822121472,8507193838640,1017785339802
1760284512.9187062,1.6,17188786176,270310711296,11237826560,57162924032,6976822121472,8507193838999,1017785340179
1760284513.4215426,2.1,17196773376,270310711296,11245690880,57162924032,6976822121472,8507193840788,1017785342514
1760284513.9243782,1.6,17198452736,270310711296,11237859328,57162924032,6976822121472,8507193840788,1017785342514
1760284514.4272077,1.7,17201238016,270310711296,11245199360,57162924032,6976822121472,8507193840928,1017785343019
1760284514.9300342,1.8,17212899328,270310711296,11237339136,57162924032,6976822121472,8507193841499,1017785343527
1760284515.4329193,1.6,17212096512,270310711296,11245203456,57162924032,6976822121472,8507193841499,1017785343527
1760284515.935741,1.7,17210769408,270310711296,11237343232,57162924032,6976822121472,8507193841851,1017785343896
1760284516.4385564,1.7,17228148736,270310711296,11245207552,57162924032,6976822121472,8507193842917,1017785345000
1760284516.9413896,1.6,17219768320,270310711296,11237330944,57162924032,6976822121472,8507193842917,1017785345000
1760284517.4442842,1.8,17229787136,270310711296,11245195264,57162924032,6976822121472,8507193844119,1017785346587
1760284517.947147,1.6,17229819904,270310711296,11237343232,57162924032,6976822121472,8507193844119,1017785346587
1760284518.4499862,1.6,17229443072,270310711296,11245207552,57162924032,6976822121472,8507193844478,1017785347356
1760284518.9528258,1.6,17229459456,270310711296,11237310464,57162924032,6976822121472,8507193844478,1017785347356
1760284519.4556868,1.8,17220169728,270310711296,11244650496,57162924032,6976822121472,8507193844478,1017785347680
1760284519.9583385,1.7,17225539584,270310711296,11237203968,57162924032,6976822121472,8507193845288,1017785348717
1760284520.461184,1.6,17225646080,270310711296,11244544000,57162924032,6976822121472,8507193845288,1017785348717
1760284520.9640167,1.6,17234956288,270310711296,11236671488,57162924032,6976822121472,8507193846001,1017785349409
1760284521.4668624,1.6,17230041088,270310711296,11244011520,57162924032,6976822121472,8507193846001,1017785349409
1760284521.9696999,1.6,17231806464,270310711296,11236093952,57162924032,6976822121472,8507193846813,1017785350288
1760284522.4725,1.6,17223548928,270310711296,11243433984,57162924032,6976822121472,8507193847304,1017785350669
1760284522.9753299,1.6,17233494016,270310711296,11236028416,57162924032,6976822121472,8507193848016,1017785351448
1760284523.4782062,1.6,17230548992,270310711296,11242844160,57162924032,6976822121472,8507193848781,1017785352569
1760284523.9810529,1.6,17232650240,270310711296,11236028416,57162924032,6976822121472,8507193848781,1017785352569
1760284524.4839368,1.6,17232650240,270310711296,11242319872,57162924032,6976822121472,8507193849140,1017785353203
1760284524.9867682,1.6,17223094272,270310711296,11263291392,57162924032,6976822121472,8507193849140,1017785353527
